"uBenchMark","yBenchMark","fs",
-0.041888,-0.7708,,
-0.53355,-0.82505,,
-0.62797,-0.86076,,
-0.32583,-0.87793,,
0.10644,-0.87621,,
0.38145,-0.85595,,
0.40652,-0.81887,,
0.30145,-0.766,,
0.23897,-0.70042,,
0.2709,-0.62488,,
0.31278,-0.54317,,
0.26884,-0.45802,,
0.14798,-0.37184,,
0.046694,-0.28738,,
0.065235,-0.20498,,
0.22352,-0.12704,,
0.44016,-0.054591,,
0.5569,0.012017,,
0.42128,0.071415,,
0,0.12292,,
-0.55827,0.16721,,
-0.98779,0.2036,,
-1.0613,0.23107,,
-0.709,0.24961,,
-0.042231,0.25716,,
0.69836,0.25442,,
1.2154,0.24171,,
1.2659,0.21871,,
0.79896,0.18849,,
0.035364,0.15416,,
-0.61252,0.11777,,
-0.76737,0.081372,,
-0.34231,0.048411,,
0.38798,0.022661,,
0.96513,0.0051501,,
1.0647,-0.0061802,,
0.69836,-0.0099569,,
0.14626,-0.0061802,,
-0.3042,0.0027467,,
-0.54763,0.016137,,
-0.6369,0.032274,,
-0.62214,0.049441,,
-0.46523,0.066608,,
-0.11708,0.083432,,
0.35536,0.096822,,
0.7502,0.10678,,
0.85561,0.11124,,
0.60428,0.11021,,
0.13562,0.10438,,
-0.2836,0.095106,,
-0.41991,0.083089,,
-0.2218,0.070385,,
0.16995,0.059741,,
0.54523,0.052531,,
0.76359,0.048068,,
0.80376,0.048068,,
0.70042,0.051845,,
0.48926,0.058368,,
0.2091,0.068325,,
-0.069355,0.081029,,
-0.25682,0.095106,,
-0.30592,0.11124,,
-0.2527,0.13013,,
-0.19673,0.14935,,
-0.22592,0.16755,,
-0.34128,0.18334,,
-0.44531,0.19536,,
-0.41338,0.2012,,
-0.20704,0.19914,,
0.056995,0.18781,,
0.17167,0.16789,,
0.0078969,0.14077,,
-0.36429,0.10678,,
-0.72651,0.069698,,
-0.90162,0.030557,,
-0.90402,-0.0085835,,
-0.8999,-0.046694,,
-0.99741,-0.084462,,
-1.0843,-0.12086,,
-0.93183,-0.15759,,
-0.4769,-0.19536,,
0.014077,-0.23553,,
0.12051,-0.27914,,
-0.35605,-0.32377,,
-1.1653,-0.36978,,
-1.751,-0.4151,,
-1.6704,-0.45767,,
-0.95071,-0.4975,,
-0.086179,-0.5339,,
0.33579,-0.56617,,
0.091672,-0.59364,,
-0.50368,-0.61664,,
-0.86453,-0.63484,,
-0.60806,-0.64892,,
0.14626,-0.65887,,
0.87724,-0.66437,,
1.0668,-0.66402,,
0.59535,-0.65544,,
-0.17476,-0.63759,,
-0.68806,-0.60772,,
-0.63175,-0.56754,,
-0.13699,-0.51845,,
0.3921,-0.46145,,
0.63072,-0.39931,,
0.53836,-0.33407,,
0.29802,-0.26781,,
0.12772,-0.20326,,
0.14455,-0.14146,,
0.32102,-0.085149,,
0.50609,-0.033991,,
0.4927,0.011674,,
0.16583,0.053218,,
-0.38214,0.091329,,
-0.86694,0.12532,,
-1.0098,0.15588,,
-0.74883,0.1806,,
-0.28532,0.19914,,
0.076222,0.20875,,
0.15622,0.20841,,
-0.010987,0.19811,,
-0.25991,0.17751,,
-0.44806,0.14764,,
-0.52566,0.10918,,
-0.51536,0.065235,,
-0.46076,0.018197,,
-0.39862,-0.029871,,
-0.36566,-0.076909,,
-0.40308,-0.12086,,
-0.5339,-0.16171,,
-0.70728,-0.19845,,
-0.78076,-0.23176,,
-0.60428,-0.26266,,
-0.18575,-0.29081,,
0.24892,-0.31793,,
0.40617,-0.343,,
0.18506,-0.36497,,
-0.23244,-0.38351,,
-0.54694,-0.3969,,
-0.60875,-0.40411,,
-0.52428,-0.40617,,
-0.52772,-0.40137,,
-0.74127,-0.39107,,
-1.0376,-0.37665,,
-1.1238,-0.35914,,
-0.7811,-0.34163,,
-0.079312,-0.3272,,
0.61424,-0.31793,,
0.87793,-0.3145,,
0.55106,-0.31759,,
-0.13322,-0.32411,,
-0.7066,-0.33235,,
-0.80514,-0.33991,,
-0.41407,-0.34403,,
0.16412,-0.34403,,
0.57029,-0.33819,,
0.64102,-0.32617,,
0.4666,-0.30832,,
0.24446,-0.28394,,
0.085835,-0.25648,,
-0.056995,-0.22523,,
-0.30592,-0.19296,,
-0.68428,-0.15897,,
-1.0386,-0.12498,,
-1.1457,-0.091329,,
-0.91432,-0.060085,,
-0.469,-0.033647,,
-0.044291,-0.01442,,
0.21734,-0.0044634,,
0.34746,-0.0051501,,
0.46626,-0.016824,,
0.62935,-0.038454,,
0.77149,-0.066608,,
0.78557,-0.098882,,
0.61424,-0.13013,,
0.26575,-0.15725,,
-0.20051,-0.1751,,
-0.64789,-0.18163,,
-0.86968,-0.17476,,
-0.7114,-0.15725,,
-0.23107,-0.13253,,
0.29665,-0.10266,,
0.58059,-0.072445,,
0.52978,-0.044634,,
0.28223,-0.020944,,
0.057338,-0.0030901,,
-0.0082402,0.0082402,,
0.075879,0.01442,,
0.21047,0.01751,,
0.30695,0.018884,,
0.35227,0.020257,,
0.37356,0.024721,,
0.35742,0.032961,,
0.23347,0.042918,,
-0.028497,0.056995,,
-0.30592,0.071758,,
-0.35673,0.087552,,
-0.021287,0.103,,
0.57544,0.11674,,
1.0527,0.12841,,
1.0554,0.13802,,
0.549,0.14592,,
-0.14661,0.15244,,
-0.6345,0.15897,,
-0.76531,0.16515,,
-0.70625,0.17098,,
-0.72067,0.17682,,
-0.88205,0.18094,,
-1.0242,0.18128,,
-0.92187,0.17682,,
-0.51433,0.16446,,
0.041544,0.1418,,
0.49956,0.1085,,
0.70179,0.063862,,
0.64514,0.01133,,
0.42025,-0.047381,,
0.11502,-0.10609,,
-0.20566,-0.16103,,
-0.44016,-0.20807,,
-0.44291,-0.24309,,
-0.12498,-0.26403,,
0.41098,-0.27227,,
0.87483,-0.26712,,
0.98711,-0.25201,,
0.69218,-0.22867,,
0.20257,-0.19811,,
-0.17304,-0.1624,,
-0.23588,-0.12463,,
0.01545,-0.085149,,
0.446,-0.044978,,
0.86831,-0.0030901,,
1.0894,0.038111,,
0.95861,0.079655,,
0.45458,0.11983,,
-0.2424,0.15897,,
-0.78934,0.19605,,
-0.87346,0.23004,,
-0.44634,0.25922,,
0.20532,0.28394,,
0.62111,0.30042,,
0.503,0.31004,,
-0.052875,0.3121,,
-0.62969,0.30592,,
-0.81029,0.29218,,
-0.47759,0.27055,,
0.16068,0.24103,,
0.76806,0.20669,,
1.108,0.16789,,
1.1176,0.12807,,
0.86453,0.090299,,
0.47347,0.056995,,
0.080685,0.029871,,
-0.2091,0.010644,,
-0.36257,-0.00068668,,
-0.41476,-0.0017167,,
-0.42849,0.0061802,,
-0.44154,0.020944,,
-0.46042,0.039484,,
-0.48583,0.059398,,
-0.52875,0.076565,,
-0.58505,0.088582,,
-0.60565,0.092016,,
-0.52051,0.085149,,
-0.32377,0.068325,,
-0.10747,0.041888,,
-0.0024034,0.0065235,,
-0.050815,-0.034678,,
-0.14661,-0.079999,,
-0.1212,-0.12566,,
0.098539,-0.16961,,
0.40652,-0.2091,,
0.5672,-0.24274,,
0.3818,-0.26918,,
-0.15347,-0.28566,,
-0.79964,-0.29253,,
-1.1938,-0.28909,,
-1.0743,-0.27708,,
-0.45596,-0.25888,,
0.33785,-0.23691,,
0.83638,-0.2139,,
0.71312,-0.19261,,
0.026437,-0.17304,,
-0.78351,-0.15725,,
-1.1904,-0.14523,,
-0.96513,-0.13665,,
-0.32034,-0.13253,,
0.29733,-0.13081,,
0.56033,-0.13184,,
0.45355,-0.13425,,
0.19742,-0.13734,,
0.027467,-0.14043,,
0.039828,-0.1442,,
0.18334,-0.14661,,
0.35364,-0.14901,,
0.48823,-0.14764,,
0.57887,-0.14317,,
0.61767,-0.13253,,
0.55312,-0.11605,,
0.32514,-0.093389,,
-0.026781,-0.063862,,
-0.31999,-0.029527,,
-0.33579,0.0089269,,
-0.027811,0.048068,,
0.38969,0.087552,,
0.5799,0.12395,,
0.35742,0.15656,,
-0.14661,0.18437,,
-0.57887,0.20635,,
-0.64102,0.22146,,
-0.34369,0.2297,,
-0.0082402,0.23004,,
-0.029871,0.22352,,
-0.55862,0.21047,,
-1.3545,0.19193,,
-1.9546,0.16789,,
-2.0103,0.13699,,
-1.531,0.098539,,
-0.86007,0.050471,,
-0.40137,-0.0065235,,
-0.32411,-0.073818,,
-0.46179,-0.15004,,
-0.47381,-0.23313,,
-0.15107,-0.32068,,
0.38901,-0.41029,,
0.78557,-0.49647,,
0.73441,-0.5751,,
0.24412,-0.63999,,
-0.37802,-0.68703,,
-0.7708,-0.71346,,
-0.78797,-0.71758,,
-0.58402,-0.70042,,
-0.46214,-0.66608,,
-0.62111,-0.61664,,
-0.97784,-0.55827,,
-1.2161,-0.49544,,
-1.0345,-0.43433,,
-0.41235,-0.38008,,
0.32652,-0.33647,,
0.72411,-0.30557,,
0.5181,-0.28738,,
-0.15794,-0.27982,,
-0.85595,-0.28017,,
-1.1042,-0.286,,
-0.70728,-0.29424,,
0.15828,-0.30248,,
1.0877,-0.30969,,
1.7129,-0.31381,,
1.8963,-0.31278,,
1.7438,-0.30592,,
1.465,-0.29081,,
1.1983,-0.26918,,
0.93973,-0.24206,,
0.60497,-0.20807,,
0.16446,-0.16549,,
-0.29287,-0.11468,,
-0.61321,-0.056308,,
-0.69664,0.0072102,,
-0.56171,0.071072,,
-0.31381,0.12944,,
-0.070042,0.1806,,
0.095449,0.22111,,
0.15107,0.24755,,
0.10575,0.25888,,
0.0065235,0.2551,,
-0.080342,0.23794,,
-0.098882,0.20944,,
-0.024377,0.17373,,
0.10781,0.13459,,
0.19708,0.094762,,
0.10266,0.057338,,
-0.24103,0.025407,,
-0.71621,-0.0024034,,
-1.0592,-0.024034,,
-1.0623,-0.041888,,
-0.76188,-0.056651,,
-0.40514,-0.071415,,
-0.23382,-0.086865,,
-0.29459,-0.10541,,
-0.44531,-0.12669,,
-0.50609,-0.15141,,
-0.41235,-0.18025,,
-0.24583,-0.21184,,
-0.15313,-0.24583,,
-0.22558,-0.27982,,
-0.43398,-0.31175,,
-0.64892,-0.34025,,
-0.73235,-0.36429,,
-0.61252,-0.38283,,
-0.31175,-0.3969,,
0.054935,-0.40617,,
0.29493,-0.41235,,
0.24,-0.41441,,
-0.086179,-0.41407,,
-0.41682,-0.41029,,
-0.42712,-0.40308,,
-0.040858,-0.39278,,
0.46591,-0.37939,,
0.68703,-0.36188,,
0.44016,-0.34094,,
-0.071415,-0.31484,,
-0.42471,-0.28463,,
-0.32995,-0.25064,,
0.12257,-0.21459,,
0.53561,-0.17751,,
0.54729,-0.14043,,
0.14283,-0.10369,,
-0.34403,-0.068325,,
-0.53596,-0.034334,,
-0.34746,-0.0034334,,
-0.033991,0.023347,,
0.063518,0.045664,,
-0.15382,0.062832,,
-0.4642,0.074162,,
-0.55553,0.080342,,
-0.32652,0.081029,,
0.01442,0.074505,,
0.14249,0.062145,,
-0.097166,0.044634,,
-0.54111,0.023004,,
-0.8302,-0.0020601,,
-0.67844,-0.028497,,
-0.089612,-0.056651,,
0.62076,-0.085492,,
1.0245,-0.11399,,
0.86419,-0.14077,,
0.23759,-0.16412,,
-0.45802,-0.18197,,
-0.79003,-0.19296,,
-0.5569,-0.19776,,
0.10506,-0.19536,,
0.83501,-0.18643,,
1.2676,-0.17167,,
1.2402,-0.15141,,
0.85767,-0.12566,,
0.39519,-0.095106,,
0.11021,-0.061458,,
0.11605,-0.027124,,
0.37115,0.0092702,,
0.73784,0.047381,,
1.0554,0.087552,,
1.2027,0.1291,,
1.1317,0.17133,,
0.8635,0.21356,,
0.44188,0.25613,,
-0.073132,0.29665,,
-0.55347,0.33476,,
-0.8017,0.37012,,
-0.67192,0.40137,,
-0.23656,0.42609,,
0.19536,0.44257,,
0.2915,0.44943,,
-0.017854,0.44566,,
-0.44154,0.43055,,
-0.52154,0.40411,,
-0.0054935,0.36669,,
0.91123,0.31965,,
1.6927,0.26609,,
1.8609,0.20944,,
1.3541,0.15485,,
0.56068,0.10678,,
0.01957,0.066608,,
0.036394,0.037768,,
0.4848,0.020944,,
0.91501,0.017854,,
0.90402,0.027811,,
0.38454,0.048755,,
-0.30695,0.078969,,
-0.71861,0.11571,,
-0.66849,0.15588,,
-0.36291,0.19639,,
-0.15553,0.23313,,
-0.2036,0.263,,
-0.36978,0.28463,,
-0.4151,0.29562,,
-0.26815,0.29459,,
-0.077252,0.28223,,
-0.01545,0.25785,,
-0.046351,0.22352,,
0.083775,0.18094,,
0.57372,0.13356,,
1.2831,0.083775,,
1.7449,0.035364,,
1.5306,-0.0078969,,
0.64686,-0.042918,,
-0.42403,-0.067982,,
-1.1021,-0.081715,,
-1.1619,-0.081715,,
-0.84222,-0.068668,,
-0.56239,-0.047038,,
-0.56342,-0.020944,,
-0.76462,0.0051501,,
-0.92496,0.027811,,
-0.87174,0.042574,,
-0.6139,0.046008,,
-0.30008,0.034678,,
-0.098196,0.0089269,,
-0.090299,-0.030557,,
-0.22249,-0.079999,,
-0.35021,-0.13665,,
-0.33751,-0.19467,,
-0.16068,-0.25201,,
0.079999,-0.3042,,
0.25064,-0.34918,,
0.29047,-0.38454,,
0.23588,-0.40926,,
0.16171,-0.423,,
0.11571,-0.4254,,
0.11536,-0.41682,,
0.17476,-0.39793,,
0.31278,-0.37012,,
0.50918,-0.33476,,
0.6678,-0.29184,,
0.6599,-0.24377,,
0.42712,-0.19021,,
0.059055,-0.13459,,
-0.25098,-0.076909,,
-0.33098,-0.018884,,
-0.12326,0.037768,,
0.32137,0.090299,,
0.86659,0.13768,,
1.2899,0.17888,,
1.3222,0.21322,,
0.80857,0.24171,,
-0.095792,0.26437,,
-0.92702,0.2812,,
-1.1759,0.29321,,
-0.6678,0.30214,,
0.2939,0.30798,,
1.1293,0.30901,,
1.3809,0.30454,,
0.98333,0.29665,,
0.22729,0.28429,,
-0.49682,0.26987,,
-0.94694,0.25236,,
-1.1107,0.23244,,
-1.1062,0.21184,,
-1.0393,0.19158,,
-0.93046,0.1703,,
-0.73956,0.14661,,
-0.45664,0.11983,,
-0.14661,0.087552,,
0.088582,0.047725,,
0.19605,-0.00068668,,
0.20635,-0.056651,,
0.19776,-0.11708,,
0.22626,-0.17888,,
0.29424,-0.23828,,
0.35742,-0.29012,,
0.36772,-0.32961,,
0.31725,-0.35502,,
0.27776,-0.36429,,
0.38077,-0.35776,,
0.73338,-0.33544,,
1.2995,-0.30042,,
1.8688,-0.25407,,
2.1524,-0.19914,,
1.9564,-0.13665,,
1.3061,-0.070385,,
0.46042,-0.0020601,,
-0.20566,0.068668,,
-0.4151,0.13905,,
-0.17819,0.20807,,
0.19536,0.27399,,
0.32617,0.33476,,
0.071758,0.38489,,
-0.36463,0.42403,,
-0.62626,0.45115,,
-0.51364,0.46523,,
-0.1291,0.46454,,
0.26231,0.44909,,
0.48068,0.41956,,
0.54351,0.37871,,
0.57853,0.33029,,
0.64239,0.27742,,
0.65475,0.22455,,
0.48205,0.17407,,
0.070385,0.13013,,
-0.49544,0.094762,,
-1.0441,0.069355,,
-1.4094,0.053561,,
-1.5066,0.046351,,
-1.3555,0.044634,,
-1.051,0.042918,,
-0.69183,0.037768,,
-0.34403,0.025751,,
-0.041201,0.0027467,,
0.20772,-0.031587,,
0.41819,-0.078282,,
0.61905,-0.13425,,
0.78625,-0.19639,,
0.8175,-0.25751,,
0.61012,-0.31416,,
0.18128,-0.35948,,
-0.32514,-0.39038,,
-0.73612,-0.40274,,
-0.93595,-0.39587,,
-0.8817,-0.37287,,
-0.59741,-0.33751,,
-0.21116,-0.29424,,
0.058711,-0.24892,,
0.024377,-0.20498,,
-0.30695,-0.16686,,
-0.6987,-0.13734,,
-0.85011,-0.11811,,
-0.61561,-0.10884,,
-0.095449,-0.10987,,
0.45561,-0.1188,,
0.80514,-0.13356,,
0.83569,-0.15141,,
0.55862,-0.16961,,
0.076909,-0.18609,,
-0.42059,-0.19742,,
-0.66917,-0.2036,,
-0.43982,-0.20326,,
0.26094,-0.1957,,
1.0908,-0.18231,,
1.5495,-0.16274,,
1.3253,-0.13871,,
0.52772,-0.10918,,
-0.40205,-0.074849,,
-0.99844,-0.038454,,
-1.053,-0.0013734,,
-0.66883,0.036394,,
-0.14146,0.073818,,
0.20841,0.10712,,
0.1624,0.13425,,
-0.30592,0.15519,,
-1.0032,0.16755,,
-1.6051,0.16927,,
-1.8345,0.15931,,
-1.624,0.13631,,
-1.1351,0.099912,,
-0.62248,0.051158,,
-0.26197,-0.0092702,,
-0.077595,-0.078625,,
0.023004,-0.15588,,
0.13081,-0.23862,,
0.2242,-0.3224,,
0.18472,-0.40377,,
-0.070728,-0.47965,,
-0.44566,-0.54317,,
-0.69424,-0.59261,,
-0.61973,-0.6242,,
-0.23588,-0.63827,,
0.2527,-0.63415,,
0.61081,-0.61561,,
0.71724,-0.58437,,
0.60085,-0.54317,,
0.38077,-0.49476,,
0.20017,-0.44119,,
0.1751,-0.38489,,
0.34746,-0.32617,,
0.64686,-0.26575,,
0.91192,-0.2036,,
0.97749,-0.13974,,
0.78316,-0.074162,,
0.43089,-0.0075535,,
0.15176,0.058025,,
0.17339,0.12189,,
0.54042,0.183,,
1.0211,0.23965,,
1.2295,0.29115,,
0.93732,0.33716,,
0.29665,0.37836,,
-0.2551,0.41338,,
-0.3557,0.44257,,
-0.016137,0.4666,,
0.40892,0.48446,,
0.54969,0.4951,,
0.33098,0.49991,,
0.032961,0.49785,,
0.030557,0.48961,,
0.42712,0.47519,,
0.90677,0.45493,,
0.98676,0.43021,,
0.47278,0.40274,,
-0.31965,0.37459,,
-0.80411,0.34712,,
-0.61561,0.32274,,
0.089269,0.30111,,
0.76428,0.28154,,
0.89818,0.26369,,
0.38969,0.24686,,
-0.42128,0.23176,,
-1.0345,0.21837,,
-1.1602,0.20326,,
-0.88033,0.18746,,
-0.50403,0.16858,,
-0.28291,0.14695,,
-0.23073,0.12189,,
-0.19845,0.092359,,
-0.080685,0.059398,,
0.079655,0.021631,,
0.17613,-0.020601,,
0.17133,-0.064205,,
0.13081,-0.10884,,
0.13528,-0.15107,,
0.18575,-0.18815,,
0.21287,-0.21837,,
0.1545,-0.23862,,
0.015107,-0.24789,,
-0.17236,-0.24652,,
-0.40549,-0.23519,,
-0.71175,-0.21562,,
-1.0633,-0.18987,,
-1.3315,-0.16171,,
-1.3528,-0.13425,,
-1.0616,-0.1109,,
-0.55827,-0.095106,,
-0.056308,-0.090299,,
0.23931,-0.097166,,
0.22729,-0.11571,,
-0.046008,-0.14558,,
-0.40343,-0.18334,,
-0.61939,-0.22661,,
-0.54076,-0.27227,,
-0.18952,-0.31519,,
0.24549,-0.3533,,
0.52325,-0.38351,,
0.50128,-0.40446,,
0.20944,-0.4151,,
-0.18334,-0.41476,,
-0.47828,-0.4048,,
-0.55827,-0.38626,,
-0.44222,-0.3612,,
-0.25373,-0.33064,,
-0.13665,-0.29665,,
-0.17716,-0.26128,,
-0.34746,-0.22592,,
-0.5181,-0.19296,,
-0.53355,-0.16412,,
-0.34025,-0.14077,,
-0.049785,-0.12532,,
0.12875,-0.11605,,
0.046351,-0.11468,,
-0.27261,-0.11811,,
-0.64445,-0.12601,,
-0.85595,-0.13699,,
-0.7969,-0.14935,,
-0.51845,-0.16377,,
-0.20635,-0.17854,,
-0.096479,-0.19467,,
-0.33441,-0.21081,,
-0.83398,-0.22798,,
-1.269,-0.24549,,
-1.2896,-0.26472,,
-0.83226,-0.28566,,
-0.21219,-0.30935,,
0.13013,-0.33476,,
0.032274,-0.36154,,
-0.24137,-0.38901,,
-0.26987,-0.41579,,
0.090986,-0.44085,,
0.55106,-0.46282,,
0.65956,-0.47965,,
0.24583,-0.48995,,
-0.39862,-0.49064,,
-0.77492,-0.48068,,
-0.58952,-0.46042,,
0.025751,-0.43089,,
0.6551,-0.39381,,
0.92325,-0.35124,,
0.74883,-0.30523,,
0.35982,-0.25648,,
0.085149,-0.20738,,
0.095449,-0.15931,,
0.29012,-0.11262,,
0.42609,-0.068325,,
0.34128,-0.024377,,
0.067295,0.018197,,
-0.25682,0.059741,,
-0.54797,0.099912,,
-0.84771,0.13699,,
-1.2103,0.16927,,
-1.5409,0.19399,,
-1.5959,0.20875,,
-1.1886,0.21081,,
-0.40995,0.19811,,
0.38042,0.16961,,
0.8096,0.12395,,
0.77355,0.064892,,
0.48686,-0.0054935,,
0.27982,-0.081715,,
0.32858,-0.15759,,
0.57063,-0.2297,,
0.82608,-0.29081,,
0.97269,-0.33751,,
0.99706,-0.3636,,
0.8896,-0.36875,,
0.55862,-0.35296,,
-0.098882,-0.31793,,
-0.99947,-0.26575,,
-1.7974,-0.20017,,
-2.0813,-0.12738,,
-1.7088,-0.053218,,
-0.96239,0.01545,,
-0.35639,0.072102,,
-0.24583,0.11227,,
-0.57853,0.13116,,
-0.995,0.12738,,
-1.1811,0.10026,,
-1.1138,0.051158,,
-0.98917,-0.017167,,
-0.9593,-0.099226,,
-0.96994,-0.1909,,
-0.85183,-0.28566,,
-0.52772,-0.38042,,
-0.11708,-0.47106,,
0.16412,-0.55518,,
0.18334,-0.62969,,
-0.0017167,-0.69424,,
-0.18643,-0.74608,,
-0.15656,-0.78316,,
0.17339,-0.80514,,
0.69698,-0.80994,,
1.1485,-0.79827,,
1.2539,-0.76874,,
0.89063,-0.72205,,
0.1751,-0.65853,,
-0.58643,-0.58093,,
-1.04,-0.49235,,
-0.96754,-0.39587,,
-0.41647,-0.29493,,
0.29356,-0.19639,,
0.7478,-0.10369,,
0.70042,-0.020944,,
0.23965,0.049785,,
-0.29699,0.10644,,
-0.58437,0.14832,,
-0.5157,0.17476,,
-0.20188,0.18781,,
0.17476,0.18884,,
0.47038,0.18128,,
0.60703,0.16721,,
0.56823,0.14935,,
0.40995,0.1291,,
0.26437,0.10884,,
0.27982,0.089612,,
0.50952,0.072788,,
0.83672,0.059398,,
1.0149,0.051501,,
0.84565,0.049785,,
0.34231,0.055965,,
-0.26987,0.069698,,
-0.70728,0.090299,,
-0.79449,0.11742,,
-0.53149,0.14764,,
-0.053905,0.17785,,
0.42609,0.20498,,
0.67261,0.22626,,
0.53218,0.24068,,
0.054935,0.24686,,
-0.47553,0.24412,,
-0.70419,0.23416,,
-0.45527,0.21734,,
0.12498,0.19467,,
0.65613,0.16858,,
0.79758,0.14146,,
0.4872,0.11468,,
-0.019914,0.090299,,
-0.33716,0.069012,,
-0.21905,0.050815,,
0.2606,0.036394,,
0.76634,0.025407,,
0.95106,0.017854,,
0.71552,0.01545,,
0.26643,0.018884,,
-0.073818,0.027811,,
-0.14111,0.042231,,
-0.025407,0.059741,,
0.054935,0.081715,,
-0.048755,0.10541,,
-0.32617,0.12978,,
-0.66334,0.15347,,
-0.95209,0.17407,,
-1.154,0.18952,,
-1.2858,0.19742,,
-1.3699,0.19467,,
-1.4001,0.18094,,
-1.338,0.15313,,
-1.1317,0.11124,,
-0.75673,0.054591,,
-0.27296,-0.015794,,
0.15176,-0.098539,,
0.32961,-0.18987,,
0.19845,-0.28566,,
-0.11983,-0.3818,,
-0.41098,-0.47175,,
-0.52463,-0.55038,,
-0.43879,-0.61458,,
-0.22386,-0.66128,,
0.021974,-0.68806,,
0.20738,-0.69664,,
0.28051,-0.68703,,
0.24515,-0.66196,,
0.15622,-0.62454,,
0.088582,-0.5775,,
0.11159,-0.52325,,
0.28085,-0.46454,,
0.60428,-0.40274,,
0.98917,-0.33888,,
1.2432,-0.2733,,
1.1924,-0.20704,,
0.83398,-0.1394,,
0.38454,-0.071758,,
0.13562,-0.0041201,,
0.22661,0.061458,,
0.50094,0.12566,,
0.62076,0.18712,,
0.3351,0.2448,,
-0.3018,0.29699,,
-0.95827,0.343,,
-1.2752,0.38111,,
-1.1104,0.40926,,
-0.5957,0.4254,,
-0.012017,0.42746,,
0.38695,0.41441,,
0.48274,0.38626,,
0.31244,0.34369,,
0.041544,0.28978,,
-0.10815,0.22798,,
0.0065235,0.16103,,
0.30386,0.092702,,
0.48205,0.028841,,
0.24549,-0.027124,,
-0.39416,-0.072788,,
-1.0249,-0.10541,,
-1.1011,-0.12635,,
-0.37665,-0.13665,,
0.86453,-0.13905,,
1.9684,-0.13734,,
2.3588,-0.13253,,
1.92,-0.12395,,
1.0352,-0.11124,,
0.25407,-0.096136,,
-0.1394,-0.079655,,
-0.30077,-0.059055,,
-0.58746,-0.032274,,
-1.1457,0.00068668,,
-1.7308,0.039484,,
-1.9138,0.076222,,
-1.4819,0.10712,,
-0.6393,0.12841,,
0.16686,0.13493,,
0.60668,0.12395,,
0.67329,0.093389,,
0.57784,0.045321,,
0.48411,-0.017854,,
0.36566,-0.088582,,
0.095449,-0.1624,,
-0.35193,-0.23176,,
-0.81029,-0.28978,,
-1.0369,-0.33098,,
-0.92874,-0.35536,,
-0.62557,-0.36463,,
-0.3739,-0.3612,,
-0.28326,-0.34952,,
-0.23141,-0.33304,,
-0.033304,-0.31759,,
0.31999,-0.30454,,
0.6084,-0.29699,,
0.58574,-0.29356,,
0.21528,-0.29218,,
-0.28978,-0.29081,,
-0.63381,-0.286,,
-0.66025,-0.27708,,
-0.43673,-0.26231,,
-0.16,-0.2424,,
0.017854,-0.21837,,
0.093732,-0.19227,,
0.15279,-0.16652,,
0.22008,-0.14317,,
0.19021,-0.1236,,
-0.049785,-0.1085,,
-0.43295,-0.096479,,
-0.66162,-0.088582,,
-0.42265,-0.083432,,
0.30695,-0.079312,,
1.1598,-0.075535,,
1.6182,-0.072788,,
1.419,-0.068668,,
0.7502,-0.061802,,
0.070385,-0.051501,,
-0.26918,-0.038454,,
-0.26025,-0.022661,,
-0.1545,-0.0020601,,
-0.20772,0.023691,,
-0.47622,0.053218,,
-0.79793,0.084119,,
-0.93286,0.11262,,
-0.74574,0.13734,,
-0.31278,0.15382,,
0.12738,0.16,,
0.33751,0.15347,,
0.24343,0.13493,,
-0.044634,0.10506,,
-0.35021,0.066608,,
-0.56789,0.022661,,
-0.68703,-0.022661,,
-0.71037,-0.067295,,
-0.61012,-0.10884,,
-0.38351,-0.14592,,
-0.11502,-0.17785,,
0.059055,-0.20498,,
0.069355,-0.2297,,
-0.017854,-0.2503,,
-0.063518,-0.26918,,
0.012704,-0.28566,,
0.15073,-0.29871,,
0.19673,-0.30763,,
0.040171,-0.31175,,
-0.26163,-0.30935,,
-0.49922,-0.30008,,
-0.47725,-0.28394,,
-0.20772,-0.26231,,
0.053561,-0.23759,,
0.015794,-0.21116,,
-0.37836,-0.18472,,
-0.88651,-0.16,,
-1.189,-0.13871,,
-1.1591,-0.12257,,
-0.92531,-0.1133,,
-0.6963,-0.11159,,
-0.57029,-0.11845,,
-0.4927,-0.1339,,
-0.35399,-0.15759,,
-0.11708,-0.18884,,
0.1394,-0.22729,,
0.28635,-0.27055,,
0.23416,-0.31553,,
-0.0068668,-0.35879,,
-0.33819,-0.39759,,
-0.61973,-0.42815,,
-0.74437,-0.4484,,
-0.70042,-0.45802,,
-0.55312,-0.45767,,
-0.37115,-0.44772,,
-0.17991,-0.43089,,
-0.01133,-0.41029,,
0.028841,-0.38798,,
-0.18094,-0.36669,,
-0.62797,-0.34712,,
-1.099,-0.33098,,
-1.3116,-0.31759,,
-1.1275,-0.30763,,
-0.64136,-0.30145,,
-0.083775,-0.29939,,
0.3406,-0.3018,,
0.55244,-0.30832,,
0.58505,-0.31862,,
0.5284,-0.33167,,
0.48343,-0.3454,,
0.52325,-0.35845,,
0.66059,-0.36566,,
0.8096,-0.36772,,
0.7993,-0.35914,,
0.49098,-0.33888,,
-0.087209,-0.30523,,
-0.70419,-0.25957,,
-1.0771,-0.20326,,
-1.0726,-0.14077,,
-0.78213,-0.076909,,
-0.41167,-0.016137,,
-0.12463,0.037081,,
0.0082402,0.078625,,
-0.053218,0.10644,,
